46,32977685024,A***a,RU,"Para elegir entre el vendedor, puedes llevar una lámpara con una pantalla o sin ella. Tengo la primera opción (el precio es de 428 rublos) También puedes elegir el tipo de enchufe, Lo he tomado de usb, ya que es más conveniente para mí encenderlo a través de un banco de energía. La potencia óptima es de 36 w, para secar el jardín de flores, tarda solo 30 segundos. La parte superior y la base, por supuesto, es mejor secar en un minuto. En la parte delantera hay una pantalla que cuenta la hora que configuras. Hay 3 botones: 30/60/90 segundos; al presionar uno de ellos, la lámpara se encenderá/apagará. ¡Diodos en la lámpara 15 piezas! Puedes secar inmediatamente 5 dedos y No tengas miedo de que el barniz no se seque en uno de ellos) En general, estoy feliz como elefante de esta compra. El precio es sin duda muy bajo, creo) Lo recomiendo, por supuesto)",5.0,,
47,32977685024,T***t,RU,"Muy ligero, se liberó tan normal,",5.0,,
48,32977685024,M***a,UK,,5.0,,
49,32977685024,X***x,RU,,5.0,,
50,32977685024,R***i,RU,Llegó en 3 semanas a belgorod. El mensajero lo llevó a casa. Todo está bien. Todas las lámparas funcionan. El sensor funciona. Cómo secar lo intentaremos),5.0,,
51,32977685024,Anónimo,CR,Exc producto me llego en 1 mes,5.0,,
52,32977685024,G***v,RU,,5.0,,
53,32977685024,Anónimo,RU,"¡Todo es genial! ¡Llegó 2 semanas antes de que la lámpara de tambov esté muy satisfecho! Todo en su conjunto, el embalaje es bueno, ¡ni un solo rasguño!",5.0,,
54,32977685024,A***s,PT,,5.0,,
55,32977685024,Anónimo,ES,,5.0,,
56,32977685024,E***a,RU,Entrega al Mes de la región de kostroma. Se seca bien. Todo funciona,5.0,,
57,32977685024,M***z,ES,,5.0,,
58,32977685024,T***t,UA,,5.0,,
59,32977685024,A***s,PR,¡Me encanta!,5.0,,
60,32977685024,P***u,CY,Funciona perfectamente. Thx,5.0,,14 Jul 2019 03:38 
61,32977685024,O***o,RU,"Recibido rápidamente Envío de mensajería",5.0,,
62,32977685024,E***a,RU,El vendedor tiene 5 estrellas. Entrega en 10 días. Todo funciona.,5.0,,
63,32977685024,A***n,RU,,5.0,,
64,32977685024,I***a,BR,"Llegó muy rápido, se compraron 21/06 y 18/07 días. Ya se ha utilizado y funciona perfectamente. Glaseado seco 90 min",5.0,,
65,32977685024,P***S,NL,¡Muy satisfecho! Rápido y buen envío. Hermosa lámpara me un enchufe europeo. Gracias.,5.0,,
66,32977685024,Anónimo,US,,5.0,,
67,32977685024,K***o,PL,"La entrega fue muy rápida. Todavía no lo uso, pero todo se ve bien. :)",5.0,,
68,32977685024,Anónimo,ES,Igual a la foto...perfecto,5.0,,
69,32977685024,Anónimo,ES,,5.0,,
70,32977685024,G***r,NZ,"Fantástico, servicio rápido gracias",5.0,,
71,32977685024,A***n,BY,"Viene exactamente durante 3 semanas, funciona, se empaqueta perfectamente. Lo probaré en la funda-Añadiré un consejo",5.0,,¡Gran lámpara! Seca rápidamente.        18 Jun 2019 11:03 
72,32977685024,Anónimo,RU,,5.0,,
73,32977685024,R***n,RU,,5.0,,
74,32977685024,O***a,RU,Buena lámpara todo funciona,5.0,,
75,32977685024,U***k,UA,,5.0,,
76,32977685024,M***a,RU,"Entrega a sochi, súper rápido 12 días. Todo está intacto. Como se añadirá en seco. Lucky probablemente no llegará pronto) y en la foto todo lo que se intenta mostrar",5.0,,
77,32977685024,Anónimo,PT,,5.0,,
78,32977685024,S***a,RU,"Llegó intacto, embalado en un paquete simple, pero dentro de una bolsa de aire. La lámpara es Hermosa) todo funciona, los LED lo queman todo. En el caso no se ha probado. Además, todavía funciona desde el movimiento",5.0,,
79,32977685024,O***c,UA,Todo funciona.,5.0,,
80,32977685024,K***n,RU,"La lámpara realmente me gusta, corresponde a la descripción. Me puse bajo la acción y lo Compre por 0,66 muy satisfecho",5.0,,
81,32977685024,F***f,UA,,5.0,,
82,32977685024,Anónimo,MX,,5.0,,
83,32977685024,N***a,RU,,5.0,,
84,32977685024,A***a,RU,"La lámpara se produjo durante 3 semanas, entregando el servicio de mensajería. Calidad ordenada, seca normalmente durante 60 segundos. Pequeño en tamaño y muy cómodo.",5.0,,
85,32977685024,K***a,UA,"La lámpara se llenó, funciona bien",5.0,,
86,32977685024,Anónimo,RU,,5.0,,
87,32977685024,M***u,CY,,5.0,,"Muy bueno, funciona perfectamente        23 Apr 2019 03:12 "
88,32977685024,Anónimo,RU,,5.0,,
89,32977685024,H***o,UA,"Gracias por el pedido, llegó rápidamente, en un mes, muy satisfecho",5.0,,
90,32977685024,.***.,UA,Como todo funciona,5.0,,
91,32977685024,P***a,BR,,5.0,,
92,32977685024,S***n,RU,"La lámpara funciona bien, es una pena que en el interior del rasguño, lo más probable es que de la fuente de alimentación, que no frota nada",5.0,,
93,32977685024,M***r,IL,La lámpara funciona ya que se seca. aún no lo sé.,5.0,,
94,32977685024,Anónimo,BY,,5.0,,
95,32977685024,P***a,RU,"Envío súper rápido: 14 días. Todo funciona, todas las luces están encendidas. En el trabajo no he usado la forma de añadir comentarios.",5.0,,
96,32977685024,B***r,BY,,5.0,,
97,32977685024,U***r,UA,"Los productos zaebumba, 5/5 por tal precio, todo funciona bien, llegaron a kharkov en alguna parte durante 2 semanas",5.0,,
98,32977685024,D***a,ES,,5.0,,supervisor bueno!!! llegó rápido y seguro. estoy muy conforme.        21 Apr 2019 10:44 
99,32977685024,E***o,RU,"Lámpara elegante. Puedes secar los 5 dedos a la vez, ya que los diodos se instalan alrededor del perímetro de la lámpara. Secar rápidamente",5.0,,
100,32977685024,S***a,RU,Todo funciona,5.0,,
101,32977685024,Anónimo,BY,,5.0,,
102,32977685024,D***d,BY,¡Excelente producto!,5.0,,
103,32977685024,K***k,FR,Estoy muy feliz el y ariver rápidamente ke espera odiarlo para usarlo,5.0,,
104,32977685024,R***a,RU,"Vino durante un mes, entregó el servicio de mensajería. Todo en stock, funciona. ¡Buen vendedor!)",5.0,,
105,32977685024,R***k,RU,,5.0,,
106,32977685024,O***a,LV,"Lámpara excelente, todo está bien, el pedido está muy satisfecho. El paquete llegó súper rápido.",5.0,,
107,32977685024,Anónimo,UA,"La lámpara funciona cuando aprietas el botón, cuenta atrás. Los productos llegaron en un paquete empolvado, llegaron en 3 semanas. Un inconveniente no es un botón encendido. Al final del tiempo la pantalla está en 00.y todavía tiene que llamar a la fuente de alimentación en algún lugar. Espero que seque bien el gel. Si está satisfecho.",5.0,,
108,32977685024,Anónimo,RU,,5.0,,"Pedido entregado muy rápidamente menos de 3 semanas. Entregado por mensajería, perfectamente embalado, sin daños. El vendedor puso un cupón de regalo por 2 $. Muy bonito, haré un pedido de nuevo.        25 Apr 2019 11:00 "
109,32977685024,L***a,RU,Muy bien empaquetado,5.0,,
110,32977685024,V***n,RU,"El secador es muy bueno, con un sensor, una bandeja de mano, funciona. Se seca bien. Como de costumbre, el sdec falla. Por qué es necesario si es peor que ""post ruso"". Tonto completo",5.0,,
111,32977685024,K***a,PL,,5.0,,
112,32977685024,E***o,RU,"Lámpara elegante. Puedes secar los 5 dedos a la vez, ya que los diodos se instalan alrededor del perímetro de la lámpara. Secar rápidamente",5.0,,
113,32977685024,E***a,RU,"Entrega por un par de semanas, a la puerta, mensajería, todo funciona, gracias por el gran",5.0,,"Cierra el sensor, funciona solo a través de los botones, un poco no conveniente en funcionamiento, pero no es crítico, se despierta en un minuto incluso cualquier gel duro        23 Jun 2019 13:06 "
114,32977685024,M***s,CR,,5.0,,
115,32977685024,V***h,UA,,5.0,,
116,32977685024,L***v,RU,"Lámpara genial, vino por mensajería. Menos-sin embalaje, en un paquete delgado y en un bolsillo de aire. Es decir, para vender bastante problemático. El cordón es corto, incorporado. He comprado a petición de mi esposa, dice que el producto es excelente, lo tomaremos en esta tienda. Tal vez vendamos el antiguo.",5.0,,
117,32977685024,Anónimo,CL,muy buen producto!,5.0,,
118,32977685024,R***a,IL,,5.0,,
119,32977685024,Anónimo,UK,¡Me encanta!,5.0,,
120,32977685024,R***r,RU,Envío por mensajería a la empresa de mensajería de 1 mes. ¡Funciona bien!,5.0,,Envío a krasnodar por mensajería 1 mes. ¡Funciona bien!        27 Apr 2019 12:07 
121,32977685024,C***K,ES,,5.0,,
122,32977685024,U***d,UA,,5.0,,"5 estrellas El paquete llegó rápidamente satisfecho con la lámpara   Queda por recoger shilak        20 Apr 2019 01:54 "
123,32977685024,A***a,RU,Todo funciona bien. Exactamente un mes de entrega.,5.0,,
124,32977685024,S***n,TH,,5.0,,
125,32977685024,Anónimo,RU,Clase,5.0,,
126,32977685024,O***a,RU,"El producto corresponde a la descripción, todo funciona. Recomendado por el vendedor.",5.0,,
127,32977685024,L***n,RU,Todo funciona. Entrega a mosk. Obl menos de un mes por mensajería,5.0,,
128,32977685024,R***t,RU,"Gracias, muy satisfecho, solo estoy en Shock, pedido para 0,67 kopecks llegó rápidamente y también el mensajero llevó a casa Asesoramiento al vendedor, muchas gracias, embalado bien incluso mejor de lo esperado",5.0,,
129,32977685024,R***r,RU,,5.0,,
130,32977685024,C***e,FR,,5.0,,
131,32977685024,N***a,BY,"¡Envío alrededor de 24 días! La lámpara es buena, con un temporizador de 30,60, 90 segundos Hay sensores de movimiento, lo que es muy conveniente",5.0,,
132,32977685024,N***y,BY,,5.0,,
133,32977685024,K***a,PL,Parece bastante guay,5.0,,
134,32977685024,A***y,US,,5.0,,
135,32977685024,M***a,BY,"Todas las luces están encendidas. Funciona sin sonido, para movimiento. Lo recuerda recientemente. En general, no está mal para tal dinero. No he probado la funda.",5.0,,
136,32977685024,A***a,UA,"La lámpara es estupenda, todo funciona. ¡Embalado simplemente súper! Recomendado por el vendedor",5.0,,"Los productos y la entrega están satisfechos, embalados en un paquete especial muy bueno. + cupón para 2 y descuentos del vendedor. Lo recomiendo        20 Apr 2019 04:55 "
137,32977685024,I***a,RU,¡Súper!,5.0,,
138,32977685024,P***p,RU,Comprobado todo funciona,5.0,,
139,32977685024,U***a,UA,,5.0,,"La lámpara es excelente, empacada a nivel. Pero la entrega de un mes y medio (en Ucrania, al mes, caminaba... Traje el mensajero a casa. Lo recomiendo        10 May 2019 05:11 "
140,32977685024,K***s,UA,,5.0,,
141,32977685024,V***a,BY,A Bielorrusia 37 días. Bien empaquetado. Vino sin daños. Todos los diodos funcionan. Recomendamos al vendedor.,5.0,,
142,32977685024,R***r,RU,Gran lámpara. Se seca bien. La entrega es rápida. Lo recomiendo,5.0,,
143,32977685024,A***c,AU,Buen tamaño y peso. Muy feliz,5.0,,
144,32977685024,T***r,NZ,,5.0,,
145,32977685024,O***b,FR,,5.0,,
146,32977685024,V***a,RU,,5.0,,
147,32977685024,Z***n,RU,"La lámpara viene con entrega a domicilio (muy Feliz) empacada en una bolsa de aire, la lámpara funciona, no se mantiene en el negocio. En este momento el producto está satisfecho",5.0,,
148,32977685024,Anónimo,CL,El pedido llegó en menos de tres semanas. Aún no la utilizo.,5.0,,
149,32977685024,K***n,IL,,5.0,,
150,32977685024,Anónimo,RU,,5.0,,
151,32977685024,S***v,BY,Bueno,5.0,,
152,32977685024,T***a,RU,,5.0,,
153,32977685024,Anónimo,BY,"Puse 5 estrellas. Los productos son buenos, el vendedor los envió inmediatamente, llegó todo a tiempo, bien embalado, todo funciona. Sigue poniendo el código promocional por $2, un buen regalo. Recomendado por el vendedor.",5.0,,
154,32977685024,C***c,CL,Muy bueno,5.0,,
155,32977685024,E***a,RU,,5.0,,
156,32977685024,Anónimo,ES,"una semana de envío solo. aún no lo he probado, pero tiene muy buena pinta.",5.0,,
157,32977685024,R***o,RU,"Estoy encantado, muchas gracias, los productos recibidos a través del servicio de mensajería, exactamente a tiempo, todo funciona, embalado perfectamente. Todavía no puedo creer, sí por tal precio...",5.0,,
158,32977685024,V***s,PT,,5.0,,
159,32977685024,R***l,RU,La lámpara llegó en un mes. La lámpara está feliz.,5.0,,
160,32977685024,R***a,RU,"Todo llegó, gracias al vendedor, pedido por un centavo, ya que soy un nuevo comprador. Gracias.",5.0,,
161,32977685024,U***h,RU,Bien.,5.0,,
162,32977685024,A***k,BY,,5.0,,
163,32977685024,B***r,BY,,5.0,,
164,32977685024,C***g,JP,,5.0,,
165,32977685024,S***s,UA,"Lámpara genial, todo funciona, ¡especialmente recibido como regalo!) El vendedor empacó muy confiablemente, también puso en el paquete un cupón por 2 $. ¡Gracias!",5.0,,
166,32977685024,N***n,MX,"Buen producto, igual a la descripción. Llego en 36 días, bien protegido. no la he probado pero enciende bien.",5.0,,
167,32977685024,R***r,RU,"Entregado. Buen dispositivo.",5.0,,
168,32977685024,Anónimo,UA,El producto otrimala shvidko .. En el robot no se rompe ..,5.0,,
169,32977685024,R***a,RU,,5.0,,
170,32977685024,A***r,KZ,,5.0,,
171,32977685024,R***a,RU,La lámpara se recibió rápidamente. Entregado el servicio de mensajería. ¡El vendedor lo recomienda! Entrada Usb. Poner Lima para comentarios,5.0,,
172,32977685024,R***s,RU,Todas las normas,5.0,,
173,32977685024,Anónimo,UA,¡Gracias!,5.0,,
174,32977685024,L***s,PT,,5.0,,
175,32977685024,Anónimo,UA,"Zamovila 27,03 rechazado 06,04. No vi tal entrega. Suelo suelo en alieksпрес esa lámpara meni almuerzo en 0,01 $ (znizhka víd alieksпрес en La Perla compra)",5.0,,
176,32977685024,H***h,UA,"La lámpara llegó en 3 semanas, se la llevó a casa. En Ucrania entrega por correo nuevo. Se empacó en una bolsa con aire, entero. Todo funciona bien. La longitud del cable es de 80 cm. El temporizador muestra el tiempo restante, la lámpara misma se apaga cuando se acaba el tiempo. El apagado y la activación se produce pulsando el botón de tiempo. El botón opcional on/off no. La pantalla se ilumina inmediatamente cuando enciendes la red. Conéctate a la red a través de un cable usb.",5.0,,
177,32977685024,I***a,PT,El amor es perfecto y el precio al que fue genial,5.0,,
178,32977685024,Anónimo,PT,,5.0,,
179,32977685024,Anónimo,CZ,,5.0,,
180,32977685024,V***v,RU,,5.0,,
181,32977685024,A***a,RU,"Todo funciona, sensor de movimiento, no viene ninguna caja",5.0,,
182,32977685024,Anónimo,RU,El paquete llegó en 11 días. El vendedor envió inmediatamente. La lámpara está frita como un reactor atómico. Gel y goma laca seca con una explosión. Recomendar vendedor y producto,5.0,,
183,32977685024,C***a,MD,"¡La lámpara es genial, gracias al vendedor!",5.0,,
184,32977685024,P***n,RU,"¡Todo está bien! Traje el servicio de mensajería a casa, entrega a kaluga unos 20 días, embalado en un paquete y una muñeca. ¡Todo funciona! El sensor de movimiento reacciona, cuenta del temporizador) Estoy muy satisfecho",5.0,,
185,32977685024,Anónimo,NG,,5.0,,
186,32977685024,T***a,RU,"Mes. El correo Ems ha llamado, el mensajero ha llegado a la casa. Paquete de la región de g. Lyubertsy Moscú. Lámpara funciona, cable sin entrada de enchufe usb",5.0,,
187,32977685024,I***n,RU,,5.0,,
188,32977685024,K***a,RU,"Lámpara elegante, vale la pena tu dinero, ¡Gracias!",5.0,,¡Belleza!        10 May 2019 12:40 
189,32977685024,O***Z,RU,,5.0,,
190,32977685024,V***v,BY,,5.0,,
191,32977685024,E***a,RU,"¡Pedido para la acción de 67 kopeks! He pensado que no vendría. Traje el mensajero a mis manos) la lámpara está cuidadosamente embalada en un paquete con burbujas enormes, no hay olor, todo funciona. ¡Muy satisfecho tanto con los productos como con la actitud hacia el comprador! Lo recomiendo de forma clara",5.0,,
192,32977685024,Anónimo,UA,"Entrega rápida, artículos de calidad, recomendar",5.0,,
193,32977685024,D***d,KR,,5.0,,
194,32977685024,M***a,CL,"buenísima me encanto, igual que la descripción.",5.0,,
195,32977685024,G***r,TR,"El pedido está satisfecho, el vendedor responde bien empaquetado... El pedido llegó sin daños",5.0,,
196,32977685024,N***a,ZA,,5.0,,
197,32977685024,M***o,CO,Funciona muy bien es pequeño y queda apenas para mano,5.0,,
198,32977685024,A***n,UA,,5.0,,
199,32977685024,R***l,RU,"La lámpara es compacta. 15 ledes. Presupuesto. Comprado por 400 rublos. Cerrado desde todos los lados. Todo funciona. De usb. Enchufe adecuado desde el teléfono. Carga. 30, 60, 90 segundos o sensor de movimiento incluye. El vendedor es excelente y las lámparas también. He comprado dos, ambos dispuestos. Todo como en la descripción. Empaquetado excelente. Paquete soplado, al menos puedes jugar al fútbol) especial gracias al vendedor por el cupón de descuento por 2 dólares.",5.0,,
200,32977685024,Y***a,RU,"¡Se ve bien! El empaquetado era normal, conectado a la red-funciona, de hecho no lo intentamos de nuevo, más tarde añadiré una revisión",5.0,,
201,32977685024,O***o,RU,"La lámpara llegó rápidamente, el servicio de mensajería se entregó a la casa. Todo funciona bien, el vendedor agradece el cupón por otros 2 $",5.0,,No se seca.        19 May 2019 05:12 
202,32977685024,G***r,RU,"La Pascua era de aproximadamente un mes, traída por un mensajero a la casa. Al principio todo funcionó bien, después de que dos usos el sensor de movimiento se rompiera",5.0,,
203,32977685024,V***e,RU,"La lámpara llegó durante un mes, la pista fue rastreada. Todas las lámparas están encendidas, de hecho no lo he probado",5.0,,
204,32977685024,R***k,RU,Entrega rápida. El artículo está de acuerdo con la descripción.,5.0,,
205,32977685024,A***o,NI,"Estoy muy satisfecho con este producto, excelente vendedor. Recomendado :)",5.0,,
206,32977685024,C***c,RU,Todo súper,5.0,,Todo funciona. Todo súper        25 Apr 2019 12:15 
207,32977685024,M***a,CL,,5.0,,
208,32977685024,M***k,UA,"La lámpara llegó bien embalada, todo funciona, el vendedor puso el cupón en $2 recomendado como un buen vendedor. En zhitomir Ucrania llegó en 3 semanas Le recomendamos al vendedor que abandone los servicios de utec Logística ya que esta empresa entrega artículos durante mucho tiempo, vaya a ukrposta.",5.0,,¡No envíe el pedido al transportista UTEC! Pelean contra paquetes y tienen problemas con la aduana        17 Apr 2019 23:40 
209,32977685024,S***n,RU,"Entrega por mensajería a la puerta, todo funciona, gracias al vendedor",5.0,,
210,32977685024,P***a,BH,it works and all .. but i dont find it usefull .. only for nail painting not nail making,4.0,,
211,32977685024,P***r,RU,,5.0,,
212,32977685024,D***d,AR,,5.0,,
213,32977685024,F***f,UA,Kour'er prinis posilku pid budino) ¡lo mejor! Tío,5.0,,
214,32977685024,A***a,FR,,5.0,,
215,32977685024,L***a,RU,Bien.,5.0,,
216,32977685024,G***o,RU,"Buena lámpara. Todo se muestra. Bombillas de 30,60, 90 segundos todas funcionan. Excelente embalaje, almohada soplada. Entrega por correo al apartamento. 24,04 pedido 26,05 entregado. No he probado el caso, pero espero que todo esté bien. Muchas gracias al vendedor.",5.0,,"Gracias, se seca perfectamente.        30 May 2019 11:10 "
217,32977685024,R***d,RU,"Todo se produjo como en la descripción de los productos  Yna",5.0,,
218,32977685024,N***a,US,,5.0,,
219,32977685024,W***e,RU,,5.0,,
220,32977685024,M***a,KZ,"Todo está bien para el cupón muchas gracias, le aconsejo que el vendedor sea excelente.",5.0,,
221,32977685024,P***e,PL,,5.0,,
222,32977685024,Anónimo,RU,Brillante,5.0,,
223,32977685024,Anónimo,JP,,5.0,,
224,32977685024,K***a,RU,,5.0,,
225,32977685024,A***n,AM,El producto es bueno. ¡Pero con él no había adaptador! ¡Y el tamaño es pequeño! ¡Con él había un cupón!,5.0,,Pozo seco        22 Apr 2019 06:36 
226,32977685024,S***s,RU,,5.0,,
227,32977685024,R***u,RU,Todo súper,5.0,,
228,32977685024,B***a,PT,,5.0,,
229,32977685024,E***a,RU,,5.0,,
230,32977685024,Anónimo,RU,El paquete llegó en 11 días. El vendedor envió inmediatamente. La lámpara está frita como un reactor atómico. Gel y goma laca seca con una explosión. Recomendar vendedor y producto,5.0,,
231,32977685024,M***v,RU,"¡Gracias, vendedor! Los productos se envían rápidamente. Todo funciona. La laca de Gel se seca durante 30 segundos. ¡La esposa es muy feliz! ¡Recomendar Artículo y vendedor!",5.0,,
232,32977685024,K***S,UA,"La lámpara llegó a shvidko. Embalado en un paquete. Cable Usb, la unidad no es (el precio, en el robot no se ha roto",5.0,,
233,32977685024,R***r,RU,,5.0,,
234,32977685024,Anónimo,CA,,5.0,,
235,32977685024,A***a,BR,"¡Llegó en menos de un mes, gran producto, bien empaquetado, como imagen, maravilloso, amado.!",5.0,,Ótimo        03 May 2019 03:08 
236,32977685024,V***v,UA,"Llegó en dos semanas, entregado directamente a la casa)",5.0,,
237,32977685024,G***k,RU,La descripción corresponde. El paquete pasó un poco más de un mes. Entregado por mensajería. En el trabajo (secado) todavía no se ha comprobado.,5.0,,
238,32977685024,Y***G,KR,Barato-espero que compró el ㅎㅎ,5.0,,
239,32977685024,R***l,RU,"Gracias al vendedor, la lámpara llegó rápidamente, la condición es excelente, todo funciona. Recomendado por el vendedor",5.0,,
240,32977685024,N***a,AL,,5.0,,
241,32977685024,A***y,US,,5.0,,
242,32977685024,E***h,RU,"Lámpara súper, llevó al mensajero al trabajo, todo funciona, se seca bien",5.0,,
243,32977685024,G***o,KZ,"Había un paquete de más de un mes de pedido 26.03.19-8.05.19 ya estaba en la oficina de correos. La lámpara se llenó, funciona. Todavía no sé cómo secar, no lo comprobé. En general, mientras estoy feliz.",5.0,,
244,32977685024,O***a,PL,,5.0,,
245,32977685024,A***a,MX,"Funciona muy bien, falta probar si seca las uñas bien",5.0,,
246,32977685024,G***g,FR,Haz lo que se le pide es decir esmalte de uñas seco. Precio correcto,4.0,,
247,32977685024,R***e,RU,"¡El vendedor es excelente! Los productos llegaron en menos de un mes en rostov-on-don, seguimiento. El mensajero lo llevó directo a casa. ¡Todo funciona, soy feliz! Ordenaré más en esta tienda. ¡Muchas gracias!",5.0,,
248,32977685024,A***a,PL,Entrega muy rápida. El producto cumple con la descripción. Recomendar,5.0,,
249,32977685024,N***a,EE,,5.0,,
250,32977685024,Anónimo,PL,,5.0,,
251,32977685024,P***k,BY,"Entrega un poco más de un mes, todo funciona, gracias",5.0,,
